'name','correct','wrong','overall_accuracy','average_accuracy','balanced_accuracy','jaccard_macro','FAVOR_p','FAVOR_r','FAVOR_f1','AGAINST_p','AGAINST_r','AGAINST_f1','NONE_p','NONE_r','NONE_f1','micro_p','micro_r','micro_f1','macro2_p','macro2_r','macro2_f1','macro_p','macro_r','macro_f1'
climate_1_e-2,35.0,44.0,0.4430379746835443,0.4430379746835443,0.3333333333333333,0.14767932489451477,0.4430379746835443,1.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.22151898734177214,0.5,0.30701754385964913,0.14767932489451477,0.3333333333333333,0.20467836257309943
climate_2_e-2,35.0,44.0,0.4430379746835443,0.4430379746835443,0.3333333333333333,0.14767932489451477,0.4430379746835443,1.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.22151898734177214,0.5,0.30701754385964913,0.14767932489451477,0.3333333333333333,0.20467836257309943
climate_3_e-2,35.0,44.0,0.4430379746835443,0.4430379746835443,0.3333333333333333,0.14767932489451477,0.4430379746835443,1.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.22151898734177214,0.5,0.30701754385964913,0.14767932489451477,0.3333333333333333,0.20467836257309943
climate_5_e-2,35.0,44.0,0.4430379746835443,0.4430379746835443,0.3333333333333333,0.14767932489451477,0.4430379746835443,1.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.22151898734177214,0.5,0.30701754385964913,0.14767932489451477,0.3333333333333333,0.20467836257309943
climate_10_e-2,35.0,44.0,0.4430379746835443,0.4430379746835443,0.3333333333333333,0.14767932489451477,0.4430379746835443,1.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.22151898734177214,0.5,0.30701754385964913,0.14767932489451477,0.3333333333333333,0.20467836257309943
climate_20_e-2,35.0,44.0,0.4430379746835443,0.4430379746835443,0.3333333333333333,0.14767932489451477,0.4430379746835443,1.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.22151898734177214,0.5,0.30701754385964913,0.14767932489451477,0.3333333333333333,0.20467836257309943
climate_1_e-3,35.0,44.0,0.4430379746835443,0.4430379746835443,0.3333333333333333,0.14767932489451477,0.4430379746835443,1.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.22151898734177214,0.5,0.30701754385964913,0.14767932489451477,0.3333333333333333,0.20467836257309943
climate_2_e-3,59.0,20.0,0.7468354430379747,0.7468354430379747,0.5316239316239316,0.41817632850241554,0.717948717948718,0.8,0.7567567567567569,0.0,0.0,0.0,0.775,0.7948717948717948,0.7848101265822786,0.7468354430379747,0.7468354430379747,0.7468354430379747,0.358974358974359,0.4,0.37837837837837845,0.49764957264957266,0.5316239316239316,0.5138556277796785
climate_3_e-3,62.0,17.0,0.7848101265822784,0.7848101265822784,0.5611721611721612,0.45478036175710596,0.7111111111111111,0.9142857142857143,0.8,0.0,0.0,0.0,0.8823529411764706,0.7692307692307693,0.8219178082191781,0.7848101265822784,0.7848101265822784,0.7848101265822784,0.35555555555555557,0.45714285714285713,0.4,0.5311546840958606,0.5611721611721612,0.5406392694063927
climate_5_e-3,63.0,16.0,0.7974683544303798,0.7974683544303798,0.5697191697191697,0.46726043212930896,0.7272727272727273,0.9142857142857143,0.810126582278481,0.0,0.0,0.0,0.8857142857142857,0.7948717948717948,0.8378378378378378,0.7974683544303798,0.7974683544303798,0.7974683544303798,0.36363636363636365,0.45714285714285713,0.4050632911392405,0.5376623376623376,0.5697191697191697,0.5493214733721062
climate_10_e-3,62.0,17.0,0.7848101265822784,0.7848101265822784,0.6212454212454213,0.5128455284552845,0.6938775510204082,0.9714285714285714,0.8095238095238094,1.0,0.2,0.33333333333333337,0.9310344827586207,0.6923076923076923,0.7941176470588235,0.7848101265822784,0.7848101265822784,0.7848101265822784,0.846938775510204,0.5857142857142857,0.5714285714285714,0.8749706779263429,0.6212454212454213,0.645658263305322
climate_20_e-3,61.0,18.0,0.7721518987341772,0.7721518987341772,0.6087912087912088,0.5016548463356973,0.7142857142857143,0.8571428571428571,0.7792207792207793,1.0,0.2,0.33333333333333337,0.8333333333333334,0.7692307692307693,0.8,0.7721518987341772,0.7721518987341772,0.7721518987341772,0.8571428571428572,0.5285714285714286,0.5562770562770563,0.8492063492063493,0.6087912087912088,0.6375180375180375
climate_1_e-4,40.0,39.0,0.5063291139240507,0.5063291139240507,0.3428571428571428,0.1761904761904762,1.0,0.02857142857142857,0.05555555555555556,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.5063291139240507,0.5063291139240507,0.5063291139240507,0.5,0.014285714285714285,0.02777777777777778,0.5,0.3428571428571428,0.24074074074074073
climate_2_e-4,42.0,37.0,0.5316455696202531,0.5316455696202531,0.3921855921855922,0.22629107981220656,0.4857142857142857,0.9714285714285714,0.6476190476190476,0.0,0.0,0.0,0.8888888888888888,0.20512820512820512,0.3333333333333333,0.5316455696202531,0.5316455696202531,0.5316455696202531,0.24285714285714285,0.4857142857142857,0.3238095238095238,0.4582010582010582,0.3921855921855922,0.326984126984127
climate_3_e-4,37.0,42.0,0.46835443037974683,0.46835443037974683,0.35042735042735046,0.1686091686091686,0.45454545454545453,1.0,0.625,0.0,0.0,0.0,1.0,0.05128205128205128,0.09756097560975609,0.46835443037974683,0.46835443037974683,0.46835443037974683,0.22727272727272727,0.5,0.3125,0.48484848484848486,0.35042735042735046,0.24085365853658536
climate_5_e-4,56.0,23.0,0.7088607594936709,0.7088607594936709,0.5098901098901099,0.3835773758254379,0.6274509803921569,0.9142857142857143,0.7441860465116279,0.0,0.0,0.0,0.8571428571428571,0.6153846153846154,0.7164179104477612,0.7088607594936709,0.7088607594936709,0.7088607594936709,0.3137254901960784,0.45714285714285713,0.37209302325581395,0.49486461251167135,0.5098901098901099,0.48686798565312966
climate_10_e-4,62.0,17.0,0.7848101265822784,0.7848101265822784,0.5601953601953601,0.45470664087685364,0.7209302325581395,0.8857142857142857,0.7948717948717948,0.0,0.0,0.0,0.8611111111111112,0.7948717948717948,0.8266666666666667,0.7848101265822784,0.7848101265822784,0.7848101265822784,0.36046511627906974,0.44285714285714284,0.3974358974358974,0.5273471145564169,0.5601953601953601,0.5405128205128205
climate_20_e-4,57.0,22.0,0.7215189873417721,0.7215189873417721,0.5155067155067156,0.39623188405797105,0.6590909090909091,0.8285714285714286,0.7341772151898734,0.0,0.0,0.0,0.8,0.717948717948718,0.7567567567567569,0.7215189873417721,0.7215189873417721,0.7215189873417721,0.32954545454545453,0.4142857142857143,0.3670886075949367,0.48636363636363633,0.5155067155067156,0.49697799064887677
climate_1_e-5,39.0,40.0,0.4936708860759494,0.4936708860759494,0.3333333333333333,0.16455696202531647,0.0,0.0,0.0,0.0,0.0,0.0,0.4936708860759494,1.0,0.6610169491525424,0.4936708860759494,0.4936708860759494,0.4936708860759494,0.0,0.0,0.0,0.16455696202531647,0.3333333333333333,0.22033898305084745
climate_2_e-5,27.0,52.0,0.34177215189873417,0.34177215189873417,0.2571428571428572,0.12162162162162161,0.4090909090909091,0.7714285714285715,0.5346534653465347,0.0,0.0,0.0,0.0,0.0,0.0,0.34177215189873417,0.34177215189873417,0.34177215189873417,0.20454545454545456,0.38571428571428573,0.26732673267326734,0.13636363636363638,0.2571428571428572,0.17821782178217824
climate_3_e-5,38.0,41.0,0.4810126582278481,0.4810126582278481,0.3277167277167277,0.19685990338164253,0.75,0.08571428571428572,0.15384615384615383,0.0,0.0,0.0,0.5384615384615384,0.8974358974358975,0.673076923076923,0.4810126582278481,0.4810126582278481,0.4810126582278481,0.375,0.04285714285714286,0.07692307692307691,0.42948717948717946,0.3277167277167277,0.2756410256410256
climate_5_e-5,35.0,44.0,0.4430379746835443,0.4430379746835443,0.3333333333333333,0.14767932489451477,0.4430379746835443,1.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.22151898734177214,0.5,0.30701754385964913,0.14767932489451477,0.3333333333333333,0.20467836257309943
climate_10_e-5,42.0,37.0,0.5316455696202531,0.5316455696202531,0.36385836385836384,0.2117117117117117,0.7142857142857143,0.14285714285714285,0.23809523809523808,0.0,0.0,0.0,0.5138888888888888,0.9487179487179487,0.6666666666666666,0.5316455696202531,0.5316455696202531,0.5316455696202531,0.35714285714285715,0.07142857142857142,0.11904761904761904,0.4093915343915344,0.36385836385836384,0.30158730158730157
climate_20_e-5,35.0,44.0,0.4430379746835443,0.4430379746835443,0.3333333333333333,0.14767932489451477,0.4430379746835443,1.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.22151898734177214,0.5,0.30701754385964913,0.14767932489451477,0.3333333333333333,0.20467836257309943
climate_1_e-6,34.0,45.0,0.43037974683544306,0.43037974683544306,0.29255189255189257,0.1544011544011544,0.2222222222222222,0.05714285714285714,0.0909090909090909,0.0,0.0,0.0,0.45714285714285713,0.8205128205128205,0.5871559633027523,0.43037974683544306,0.43037974683544306,0.43037974683544306,0.1111111111111111,0.02857142857142857,0.04545454545454545,0.22645502645502646,0.29255189255189257,0.2260216847372811
climate_2_e-6,33.0,46.0,0.4177215189873418,0.4177215189873418,0.28791208791208794,0.1658408627222384,0.3333333333333333,0.17142857142857143,0.22641509433962265,0.0,0.0,0.0,0.4426229508196721,0.6923076923076923,0.5399999999999999,0.4177215189873418,0.4177215189873418,0.4177215189873418,0.16666666666666666,0.08571428571428572,0.11320754716981132,0.2586520947176685,0.28791208791208794,0.2554716981132075
climate_3_e-6,36.0,43.0,0.45569620253164556,0.45569620253164556,0.30964590964590966,0.1681704260651629,1.0,0.05714285714285714,0.1081081081081081,0.0,0.0,0.0,0.4788732394366197,0.8717948717948718,0.6181818181818182,0.45569620253164556,0.45569620253164556,0.45569620253164556,0.5,0.02857142857142857,0.05405405405405405,0.49295774647887325,0.30964590964590966,0.24209664209664208
climate_5_e-6,37.0,42.0,0.46835443037974683,0.46835443037974683,0.3162393162393162,0.18137254901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.5606060606060606,0.9487179487179487,0.7047619047619047,0.46835443037974683,0.46835443037974683,0.46835443037974683,0.0,0.0,0.0,0.18686868686868685,0.3162393162393162,0.2349206349206349
climate_10_e-6,35.0,44.0,0.4430379746835443,0.4430379746835443,0.3333333333333333,0.14767932489451477,0.4430379746835443,1.0,0.6140350877192983,0.0,0.0,0.0,0.0,0.0,0.0,0.4430379746835443,0.4430379746835443,0.4430379746835443,0.22151898734177214,0.5,0.30701754385964913,0.14767932489451477,0.3333333333333333,0.20467836257309943
climate_20_e-6,34.0,45.0,0.43037974683544306,0.43037974683544306,0.3238095238095238,0.1452991452991453,0.44155844155844154,0.9714285714285714,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.43037974683544306,0.43037974683544306,0.43037974683544306,0.22077922077922077,0.4857142857142857,0.30357142857142855,0.14718614718614717,0.3238095238095238,0.20238095238095236
